16122563,16112563,01112563,16102563,01102563,16092563,01092563,01082563,16072563,01072563,01042563,16022563,01022563
"1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0","1,303.0"
"1,358.6","1,358.6","1,358.6","1,358.6","1,358.6","1,358.6","1,358.6","1,358.6","1,358.6","1,358.6","1,356.9","1,356.9","1,356.9"
"1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0"
"1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0","1,338.0"
"1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0","1,330.0"
"1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0","1,352.0"
"1,483.3","1,483.3","1,483.3","1,483.3","1,483.3","1,483.3","1,483.3","1,483.3","1,483.3","1,470.0","1,474.7","1,474.7","1,474.7"
"1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0","1,245.0"
"1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0","1,391.0"
"1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0","1,454.0"
"1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0","1,313.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0"
"1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0","1,207.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0"
"1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0","1,336.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0","1,293.0"
"1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0","1,469.0"
"1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0"
"1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0","1,110.0"
"1,601.5","1,607.5","1,607.5","1,590.2","1,590.2","1,590.2","1,590.2","1,590.2","1,590.2","1,590.2","1,567.4","1,567.4","1,567.4"
